,NDX,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,EXPE,FB,FAST,FISV,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KLAC,KHC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,XLNX
11/25/20,12152.21973,76.510002,470.079987,86.709999,122.93,473.690002,1764.130005,1771.430054,3185.070068,218.68396,135.350769,322.869995,115.856873,81.139999,423.480011,271.23999,173.148712,136,241.75,78.150002,2063.800049,387.527985,113.040001,131.940002,73.91011,651.400024,119.43,359.715302,42.1581,121.084457,78.302307,51.564125,114.760002,377.108002,91.979996,312.549988,224.149994,111.730003,50.292774,121.348305,42.220001,123.18,275.589996,47.511864,114.980003,58.834103,446.480011,303.980011,81.160004,46.766132,349.909058,726.369995,88.230003,248.271667,32.540001,445.638214,22.77,21.940001,357.799988,129.220001,81.379997,1480.359985,131.591339,63.43,213.378555,109.18,57.180176,84.080002,93.592461,485,529.233643,157.29364,444.140015,87.812538,92.471954,214.460007,143.140259,135.899994,143.460846,508.309998,110.919998,165.449997,6.453985,135.589874,198.860001,97.783699,217.020004,128.740005,173.979996,574,156.650101,33.330002,279.540009,198.720001,195.347733,218.100006,38.701057,214.880005,45.259998,67.662117,135.559998
11/27/20,12258.20996,78.139999,477.029999,87.190002,123.830002,475.5,1787.02002,1793.189941,3195.340088,223.150757,137.142838,330.410004,116.416031,82.660004,437.769989,272.809998,174.312454,139.419998,243.779999,80.400002,2052.669922,391.61319,116.580002,132.229996,73.890167,642.799988,119.720001,360.314026,42.356491,122.111694,78.16275,51.514355,115.209999,377.730438,91.290001,318.209991,226.869995,109.900002,51.18,124.004761,41.740002,123.730003,277.809998,47.896381,115.529999,59.35817,454.230011,317.029999,83.25,47.163719,353.673035,729.820007,89.410004,253.437561,32.84,455.37326,22.68,21.82,365.390015,128.350006,82.410004,1513.430054,132.678619,64.230003,214.735428,127.029999,57.150333,84.150002,93.133469,491.359985,530.293335,158.560608,443.149994,86.744781,92.720215,211.389999,143.577148,144.050003,143.211929,514.049988,109.540001,169.119995,6.533787,135.799332,204.029999,98.24176,225.419998,131.899994,176.410004,585.76001,158.031723,34.209999,281.290009,200.520004,197.954086,226.710007,38.631718,223.860001,45.849998,67.175339,137.490005
11/30/20,12268.32031,79.480003,478.470001,92.660004,122.110001,481.290009,1754.400024,1760.73999,3168.040039,220.401184,138.466965,338.059998,118.872368,82.480003,437.730011,280.230011,172.949783,138.990005,240.169998,78.699997,2028.449951,398.187164,116.300003,130.490005,74.628067,651.98999,117.68,354.536438,42.673916,123.587723,77.883629,50.01123,115.449997,381.01767,90.050003,319.679993,227.880005,109.239998,50.43,127.580002,41.07,124.489998,276.970001,48.754135,115.18,59.991009,460.980011,322.089996,84.540001,48.058289,351.456573,726.049988,85.349998,251.283447,32.939999,451.503174,22.52,21.639999,370.220001,126.870003,83.040001,1553.329956,134.055191,64.089996,213.578094,152.740005,57.140392,84.779999,90.170044,490.700012,535.901672,158.041855,442.440002,86.072495,92.501747,214.119995,143.209763,138.809998,146.537567,516.030029,107.519997,170.309998,6.473935,140.796051,204.179993,97.604462,227.5,132.940002,180.509995,567.599976,160.278107,33.59,275.399994,200.720001,198.033981,227.75,37.651066,224.789993,44.880001,66.917046,145.550003
12/1/20,12455.33008,79.93,479.149994,92.629997,122.150002,500.100006,1795.359985,1798.099976,3220.080078,223.418762,140.109695,340.850006,122.536896,84.269997,449.23999,279.109985,173.73555,140.259995,243.160004,79.5,2052.669922,401.151917,115.650002,132.020004,75.15657,662.25,118.970001,358.308319,43.189735,125.253242,78.411964,50.787678,115.25,386.796265,90.620003,327.720001,215.710007,112.389999,50.52,127.239998,41.25,126.220001,286.549988,48.227333,115.790001,60.43597,467.859985,334.339996,85.419998,49.26099,356.248901,733.650024,85.360001,255.960663,33.139999,466.454865,23.209999,22.309999,377.519989,128.520004,84.220001,1521.660034,136.628754,67.080002,215.713181,141.009995,58.144947,86.68,89.780907,504.579987,535.441772,158.700287,453.559998,86.290001,92.928757,216.539993,145.036758,136.539993,150.609985,514.070007,111.540001,177.410004,6.503861,143.618561,206.429993,98.401077,230.020004,133.729996,180.059998,584.76001,162.504608,34.41,279.529999,200.75,199.861435,230.300003,38.096817,225.699997,47.27,67.960144,145.800003
12/2/20,12456.41016,79.150002,481.26001,93.739998,122.75,505.480011,1824.969971,1827.949951,3203.530029,224.887833,140.040009,334.929993,122.896355,85.290001,451,277.059998,170.662094,143.699997,246.919998,79.860001,2078.419922,400.319,116.43,131.210007,75.256287,667.169983,118.120003,360.134399,43.536915,126.968636,77.873665,50.817539,113.300003,382.744263,90.68,333.200012,217.699997,111.629997,51.349998,129.539993,41.57,127.870003,287.519989,47.293007,115.519997,60.445862,462.589996,340.820007,82.269997,49.598938,354.921021,751.280029,84.379997,255.621597,32.779999,477.9953,23.99,23.040001,372.600006,128.720001,84.220001,1522.859985,137.037735,69.110001,214.875107,143,57.826672,86.260002,87.934998,503.380005,541.619995,160.156784,442.410004,86.161476,92.174042,212.559998,143.597,144.059998,149.979996,505.130005,111.580002,177.039993,6.414084,143.070007,205.910004,98.4907,224.720001,133.139999,181.300003,568.820007,161.739243,33.150002,282,200.240005,195.717224,226.699997,39.463787,225.429993,47.720001,68.228363,147.110001
12/3/20,12467.12988,78.790001,484.279999,92.309998,121.059998,511,1821.839966,1826.77002,3186.72998,225.23526,139.75,337.540009,122.756569,86.099998,452.899994,277.290009,171.169357,144.240005,244.089996,79.099998,2096.629883,396.42218,116.68,131.25,73.680763,670.429993,119.760002,358.917023,43.75515,127.527138,78.51165,51.355083,115,373.312866,90.43,344.630005,231.009995,112.120003,50.290001,128.380005,41.049999,127.349998,281.850006,47.08427,116.050003,60.178883,460.070007,346,82.900002,50.682365,363.11792,758.719971,86.290001,256.68869,33.450001,482.832916,24.4,23.540001,375.420013,132.320007,84.010002,1560.339966,138.164917,69.900002,213.747711,157.259995,58.244408,86.519997,87.830002,497.519989,535.840027,158.410965,446.5,85.271683,92.650703,214.539993,144.449997,145.160004,149.910004,498.839996,113.059998,180.160004,6.414084,143.32933,158.029999,99.685608,234.470001,131.190002,180.759995,593.380005,161.003693,35.220001,289.529999,200.809998,193.5802,226.869995,42.415646,224.169998,48.48,66.867371,144.389999
12/4/20,12528.48047,80.879997,486,94.040001,120.510002,521.719971,1823.76001,1827.98999,3162.580078,227.51828,143.970001,343.470001,122.067596,88.839996,464.390015,278,173.854904,144.070007,245.869995,79.610001,2125.030029,408.201813,118.339996,133.5,74.079628,670.73999,120.220001,362.688904,44.022976,130.179993,80.80439,51.454624,112.089996,372.694092,91.849998,348.029999,243.220001,112.510002,50.970001,128.690002,40.93,128.580002,279.700012,47.760166,117.129997,60.871048,457.149994,350.660004,83.139999,51.676331,368.010071,780.340027,85.190002,262.981506,34.119999,498.702271,25.02,24.08,377.059998,135.610001,86.410004,1557.380005,143.880646,73.339996,213.867432,152.520004,58.711872,87.440002,87.379997,498.309998,542.330017,163.598557,450,85.716576,93.812561,217.770004,145.850006,146.360001,157.619995,492.450012,115.239998,179.229996,6.324307,149.772217,161.070007,101.846405,236.880005,131.800003,180.729996,599.039978,165.516342,35.060001,279.540009,203.990005,195.407639,228.320007,43.000076,222.179993,51.75,65.317635,147.910004
12/7/20,12596.46973,82.269997,492.25,94.07,118.830002,517.710022,1817.030029,1819.47998,3158,224.778641,143.710007,341.890015,123.565353,89.139999,469.730011,280.799988,173.636093,144.300003,243.679993,78.389999,2128.780029,417.334045,119.019997,132.940002,72.633728,680.76001,119.57,352.381134,43.993214,131.369995,80.276062,51.693535,114.610001,372.594299,92.040001,337.399994,232.520004,111.949997,50.029999,130.839996,41.200001,126.519997,285.579987,48.386368,116.93,60.14922,459.359985,342.820007,83.059998,49.897129,371.594299,764.390015,83.489998,265.973328,33.599998,507.380005,24.43,23.530001,371.480011,132.960007,86.279999,1575.599976,144.628784,72.610001,213.797577,159.520004,58.095215,87.169998,89.410004,515.780029,544.27002,164.695923,448.619995,85.331001,92.898964,217.929993,145.369995,146.789993,158.020004,495.410004,113.599998,179.240005,6.503861,153.013611,155.619995,100.980103,239.169998,132.960007,183.389999,641.76001,165.28772,34.490002,273.26001,205.259995,194.179352,227.059998,42.029331,227.279999,51.139999,66.171974,148.270004
12/8/20,12635.71973,83.629997,495.279999,92.919998,119.220001,515.76001,1811.329956,1818.550049,3177.290039,227.250275,146.130005,341.279999,124.194412,89.75,468.570007,284.380005,173.596313,144.990005,246.429993,78.790001,2086.649902,419.832733,118.410004,132.940002,73.940025,663.369995,123.160004,358.986877,44.013054,130.880005,79.618149,51.175903,115.559998,376.855896,91.5,348.160004,234.820007,109.459999,49.889999,132.149994,41.32,126.279999,283.399994,48.803833,117.989998,60.485413,460.690002,342.720001,82.849998,50.384171,371.993652,765.349976,82.010002,266.212646,34.34,511.660004,24.280001,23.440001,371.070007,132.550003,87.660004,1615.880005,144.389374,73.190002,215.513626,169.860001,57.975864,88.199997,91.610001,512.659973,534,165.97287,440,85.429871,92.680496,216.940002,145.520004,157.490005,158.800003,497.140015,113.470001,184.460007,6.593638,155.377319,160.970001,100.780945,238.759995,133.149994,183.600006,649.880005,165.675369,34.450001,272,206.919998,194.658676,229.830002,41.593487,228.169998,52.419998,65.605728,146.190002
12/9/20,12364.63965,82.580002,483.73999,89.830002,117.739998,509.01001,1777.859985,1784.130005,3104.199951,228.153564,141.779999,334.549988,121.598289,87.82,452.890015,279.420013,172.909988,151.589996,244.75,76.160004,2107.110107,412.703461,115.489998,131.949997,74.199295,644.080017,120.860001,353.279175,44.330479,131.820007,78.760857,51.026585,114.080002,373.552429,91.730003,333.390015,220.970001,110.860001,49.5,133.169998,41.09,128.839996,277.920013,49.330639,114.580002,60.139328,449.880005,337.76001,80.959999,49.767914,363.597107,753.51001,81.82,255.791122,34.220001,493.829987,24.190001,23.219999,363.559998,130.470001,84.989998,1536.540039,139.451706,71.410004,211.313309,156.589996,57.408936,87.900002,89.010002,493.600006,517.22998,156.944489,444.019989,86.388863,92.571259,210.800003,145.690002,147.570007,156.020004,488.640015,113.800003,181.360001,6.394134,147.897186,155.589996,99.97438,232.770004,131.119995,183.679993,604.47998,161.778992,33.959999,275.660004,204.410004,193.18074,224.380005,41.375561,219.479996,51.099998,65.128876,141.399994
12/10/20,12401.74023,83.110001,476.869995,91.660004,118.870003,508.390015,1767.650024,1775.329956,3101.48999,226.476028,141.279999,334.040009,123.056114,87.889999,457.799988,281.160004,172,158.320007,242.979996,77.760002,2104.870117,406.575684,117.449997,131.710007,73.760536,658.039978,119.75,346.603546,43.963459,132.669998,78.132843,50.250137,114.75,372.055359,90,347.190002,222.589996,108.290001,49.599998,134.679993,41.200001,130.470001,277.119995,48.098118,114.830002,59.773472,454.269989,343.709991,82.050003,49.956764,361.91983,758.070007,81.709999,255.282516,34.099998,490.149994,24.15,23.200001,369.070007,131.770004,84.519997,1589.52002,139.561432,71.279999,210.036255,155.690002,56.871845,88.029999,87.370003,501.089996,518.890015,157.892212,446,84.777351,90.704338,215.339996,144.669998,154.339996,155.75,478.980011,113.32,186.550003,6.374183,145.15448,153.490005,104.943222,234.169998,130.559998,187.820007,627.070007,161.023575,34.209999,272.130005,207.75,191.932495,224.039993,41.256695,218.289993,51.610001,64.751381,143.860001
12/11/20,12375.41016,83.68,475.910004,91.650002,120.980003,507.079987,1774.800049,1781.77002,3116.419922,225.721634,141.149994,335.190002,122.227356,88.300003,452.630005,279.679993,173.529999,161.240005,241.429993,79.489998,2089.209961,402.391357,118.519997,130.699997,74.299011,651.76001,120.32,348.359741,43.963459,130.649994,78.262436,50.698086,116.980003,374.360809,90.43,347.709991,225.490005,106.550003,49.130001,135.800003,41.189999,123.019997,273.549988,48.91317,114.82,60.080002,456.230011,342.01001,81.300003,49.429962,363.736908,760,82.610001,256.928009,34.07,491.700012,23.92,23.02,344.320007,128.509995,84.209999,1606.630005,140.259689,70.529999,212.769943,156.929993,57.09066,88.019997,88.260002,503.220001,520.530029,156.725006,447.940002,84.490646,91.181,214.059998,144.970001,147.649994,144.279999,479.769989,112.82,191.179993,6.404109,138.87117,155.25,102.563354,236.389999,131.229996,190.210007,609.98999,159.641953,32.959999,265.390015,209.990005,193.720001,224.169998,41.137825,219.240005,51.09,64.572563,143.830002
12/14/20,12462.20996,85.940002,486.420013,94.779999,156.309998,504.309998,1752.26001,1760.060059,3156.969971,227.766434,142.330002,343.390015,121.598289,88.5,452.98999,288.329987,173.149994,162.960007,245.25,82.849998,2066.01001,408.320801,121.309998,131.729996,74.039742,649.669983,122.519997,346.513763,43.884102,128.429993,78.940292,50.757816,118.290001,373.642242,88.919998,353.589996,228.330002,107.68,49.57,137.539993,41.060001,123.330002,274.190002,48.923111,113.629997,59.84,458.170013,347.109985,86.809998,50.165501,364.925018,764.789978,79.959999,259.421204,34.419998,491.869995,24.57,23.629999,352.369995,126.620003,85.309998,1618.060059,141.147476,71.540001,213.707794,155.070007,56.981255,88.419998,86.879997,522.419983,532.349976,158.460007,447.549988,83.501991,90.694412,220.789993,144.229996,142.119995,146.289993,500.380005,110.550003,193.589996,6.314332,138.891113,159.380005,102.881996,238.860001,129.360001,195.199997,639.830017,159.154907,33.860001,265.790009,212.110001,194.770004,228.130005,41.088299,220.369995,51.139999,64.612305,149.029999
12/15/20,12595.91992,86.919998,482.640015,97.120003,157.910004,516.299988,1761.079956,1767.77002,3165.120117,228.828537,144.059998,343.029999,127.689186,88.470001,469.299988,287.529999,175.75,185.5,248.729996,85.029999,2098.050049,414.527924,122.82,132.830002,75.146599,646.280029,123.129997,352.171539,44.360241,127.449997,80.276062,51.275444,121.360001,371.147156,90.220001,354.209991,233.699997,110.040001,52.080002,140.660004,42.720001,126,275.549988,49.529434,114.68,59.43,464.959991,352.619995,86.269997,50.364292,359.853119,768.48999,79.5,260.298828,34.330002,495.329987,25.200001,24.18,356.070007,130.360001,86.290001,1668.98999,140.808319,73.150002,213.637955,147.220001,57.140392,88.580002,85.580002,519.780029,534.419983,160.059998,449.079987,86.299889,92.879097,221.600006,144.770004,142.029999,148.360001,491.790009,113.089996,196.020004,6.374183,144.296753,161.800003,103.738358,242.740005,130,194.699997,633.25,161.401291,34.16,267.549988,213.509995,196.139999,228.809998,40.93972,220.25,53.580002,65.585854,152.110001
12/16/20,12668.16016,88.220001,489.899994,96.849998,158.029999,516.340027,1757.189941,1763,3240.959961,226.753967,142.800003,343.619995,127.619293,88.550003,471.529999,292.170013,175.589996,190.399994,248.190002,89.279999,2098.709961,421.31012,125.400002,132.259995,77.180824,642.429993,120.760002,353.348999,44.360241,129.279999,79.069878,51.195812,120.919998,368.711975,89.099998,352.350006,237.080002,112.849998,53.650002,141.600006,42.439999,124.980003,275.670013,49.171604,114.169998,58.939999,467.579987,353.320007,86.230003,50.811577,368.669006,766.059998,81.769997,259.840057,34.43,493.309998,25.33,24.379999,363.100006,130.440002,85.400002,1669.540039,138.474152,72.989998,218.776123,137.029999,56.891739,89.800003,88.389999,524.830017,529.700012,157.279999,454.980011,85.904427,93.812561,230.199997,144.889999,145.470001,149.740005,486.570007,113.43,197.699997,6.354232,147.14917,162.339996,102.832207,248.100006,129.809998,195.119995,622.77002,161.142853,35.139999,269.920013,215.479996,195.880005,232.110001,40.058121,230.589996,53.02,65.158684,151.75
12/17/20,12752.05957,88.459999,495.359985,96.839996,157.929993,526.719971,1740.51001,1747.900024,3236.080078,229.533295,143.779999,346.630005,128.507965,87.5,477.299988,297.350006,177.339996,190.110001,250.240005,90.199997,2113.429932,422.5,127.300003,135.240005,77.938675,653.97998,119.629997,351.243561,44.459435,130.740005,81.472282,51.126129,121.68,369.560303,90.550003,357.910004,247,113.050003,53.049999,139.850006,42.650002,124.480003,274.480011,49.271,114.699997,59.07,477.799988,361.299988,88.279999,50.344414,379.711304,779.780029,82.709999,258.972412,34.619999,486.23999,25.559999,24.690001,386.070007,130.289993,85.839996,1679.98999,139.371902,72.260002,218.915802,144,57.617802,90.139999,90.889999,532.900024,533.650024,158.059998,451.829987,85.485817,94.984352,235.509995,145.710007,149.949997,149.529999,496.209991,116.690002,197.919998,6.364208,145.144501,166.259995,102.772469,250.289993,130.009995,197.399994,655.900024,161.709427,34.91,272.779999,217.929993,201.240005,236.919998,40.493965,239.809998,53.459999,66.569351,151.860001
12/18/20,12738.17969,90.370003,502.950012,95.919998,156.75,529.919983,1726.219971,1731.01001,3201.649902,226.803604,144.559998,357.809998,126.471016,86.089996,477.23999,305,179.240005,192.690002,249.619995,88.849998,2099.649902,434.559998,132.020004,134.369995,77.380257,652,122.25,353.588501,45.074448,132.649994,80.764511,50.668224,122.360001,366.276764,90.660004,358.570007,241,111.879997,53.060001,142.610001,42.57,125.540001,276.399994,49.042389,114.809998,59.080002,485.519989,366.059998,88.339996,47.17366,379.501617,789.090027,81.529999,261.435699,34.77,480.970001,25.1,24.33,378.049988,128.820007,86.449997,1723.680054,137.666168,71.459999,218.087708,140.229996,58.005699,90.129997,94.790001,534.450012,530.880005,155.509995,451.149994,85.725021,96.245506,236.449997,146.929993,149.369995,147.419998,498.890015,117.660004,201.149994,6.294381,147.79747,165.889999,102.842171,255,131.919998,203.389999,695,163.081116,34.610001,268.429993,217.820007,204.470001,236.720001,40.305759,241.389999,53.189999,65.665329,149.190002
